timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742381679437,290,"04_03_Enter user name and password, Click on log in",200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 4 - Checkout - jp@gc - Ultimate Thread Group 4-1,,true,,5431,1659,1,100,null,0,6008,0
1742381685445,290,"04_03_Enter user name and password, Click on log in",200,,Scenario 4 - Checkout - jp@gc - Ultimate Thread Group 4-1,text,true,,5431,1659,1,100,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381685445,145,"04_03_Enter user name and password, Click on log in-0",302,,Scenario 4 - Checkout - jp@gc - Ultimate Thread Group 4-1,,true,,230,959,1,100,https://petstore.octoperf.com/actions/Account.action,145,0,0
1742381685590,145,"04_03_Enter user name and password, Click on log in-1",200,,Scenario 4 - Checkout - jp@gc - Ultimate Thread Group 4-1,text,true,,5201,700,1,100,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381685176,581,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-25,text,true,,4990,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,581,0,437
1742381685176,581,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-25,,true,,4990,578,61,100,null,581,0,437
1742381664732,21031,01_OpenURL,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-16,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21031
1742381664732,21031,01_OpenURL,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-16,,false,,2769,0,61,100,null,0,0,21031
1742381685681,144,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-24,text,true,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1742381685647,144,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-24,,true,,3441,923,61,100,null,144,35,0
1742381684286,1571,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-49,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,1571,0,1430
1742381684286,1571,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-49,,true,,4986,578,61,100,null,1571,0,1430
1742381664847,21043,02_Search,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-13,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21043
1742381664786,21043,02_Search,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-13,,false,,2769,0,61,100,null,0,61,21043
1742381685762,145,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-25,text,true,,3445,927,61,100,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381685757,145,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-25,,true,,3445,927,61,100,null,145,5,0
1742381685890,149,02_04_Click on item id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-20,text,true,,3815,655,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-3,149,0,0
1742381680862,149,02_04_Click on item id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-20,,true,,3815,655,30,100,null,149,5028,0
1742381680812,148,03_06_Click on Add to Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-4,,true,,4868,665,8,100,null,0,5085,0
1742381685897,148,03_06_Click on Add to Cart,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-4,text,true,,4868,665,8,100,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-14,148,0,0
1742381664998,21050,01_OpenURL,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-2,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21050
1742381664997,21050,01_OpenURL,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-2,,false,,2769,0,61,100,null,0,1,21050
1742381685930,142,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-49,text,true,,4081,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,142,0,0
1742381685857,142,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-49,,true,,4081,923,61,100,null,142,73,0
1742381665046,21050,01_OpenURL,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-23,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21050
1742381665045,21050,01_OpenURL,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-23,,false,,2769,0,61,100,null,0,1,21050
1742381686098,0,02_03_Click on Product id,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 79: https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=NOT FOUND,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-19,text,false,,1238,0,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=NOT FOUND,0,0,0
1742381680997,0,02_03_Click on Product id,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-19,,false,,1238,0,30,100,null,0,5101,0
1742381684740,1578,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-6,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,1578,0,1436
1742381684739,1578,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-6,,true,,4986,578,61,100,null,1578,1,1436
1742381665329,21036,02_Search,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-12,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21036
1742381665294,21036,02_Search,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-12,,false,,2769,0,61,100,null,0,36,21036
1742381686392,143,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-6,text,true,,3445,927,61,100,https://petstore.octoperf.com/actions/Catalog.action,143,0,0
1742381686318,143,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-6,,true,,3445,927,61,100,null,143,74,0
1742381685445,1588,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-19,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,1588,0,1445
1742381685445,1588,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-19,,true,,4986,578,61,100,null,1588,0,1445
1742381671438,15614,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-54,text,true,,4081,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,15614,0,15469
1742381671393,15614,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-54,,true,,4081,923,61,100,null,15614,45,15469
1742381687098,143,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-19,text,true,,3442,924,61,100,https://petstore.octoperf.com/actions/Catalog.action,143,0,0
1742381687033,143,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-19,,true,,3442,924,61,100,null,143,65,0
1742381666320,21043,02_Search,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-10,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21043
1742381666279,21043,02_Search,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-10,,false,,2769,0,61,100,null,0,41,21043
1742381685826,1580,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-24,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,1580,0,1435
1742381685826,1580,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-24,,true,,4986,578,61,100,null,1580,0,1435
1742381679983,7593,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-3,,true,,4973,578,30,100,null,0,0,7449
1742381679983,7593,02_01_Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-3,text,true,,4973,578,30,100,https://petstore.octoperf.com/actions/Catalog.action,7593,0,7449
1742381687446,145,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-24,text,true,,4081,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381687406,145,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-24,,true,,4081,923,61,100,null,145,40,0
1742381686039,1577,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-20,,true,,4973,578,30,100,null,0,1,1435
1742381686040,1577,02_01_Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-20,text,true,,4973,578,30,100,https://petstore.octoperf.com/actions/Catalog.action,1577,0,1435
1742381687053,577,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-54,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,577,0,434
1742381687053,577,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-54,,true,,4986,578,61,100,null,577,0,434
1742381686115,1588,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-23,text,true,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,1588,0,1444
1742381686096,1588,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-23,,true,,3441,923,61,100,null,1588,19,1444
1742381687242,584,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-19,text,true,,4987,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,584,0,439
1742381687241,584,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-19,,true,,4987,578,61,100,null,584,1,439
1742381687731,144,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-54,text,true,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1742381687630,144,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-54,,true,,3441,923,61,100,null,144,101,0
1742381687364,575,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-10,text,true,,5664,525,61,100,https://petstore.octoperf.com/actions/Catalog.action,575,0,432
1742381687363,575,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-10,,true,,5664,525,61,100,null,575,1,432
1742381686366,1592,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-12,text,true,,5664,525,61,100,https://petstore.octoperf.com/actions/Catalog.action,1592,0,1448
1742381686366,1592,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-12,,true,,5664,525,61,100,null,1592,0,1448
1742381687970,0,02_02_Click on Category,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 81: https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=NOT FOUND,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-25,text,false,,1240,0,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=NOT FOUND,0,0,0
1742381682937,0,02_02_Click on Category,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-25,,false,,1240,0,30,100,null,0,5033,0
1742381687854,145,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-19,text,true,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381687826,145,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-19,,true,,3441,923,61,100,null,145,28,0
1742381680403,7602,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-50,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,7602,0,7459
1742381680403,7602,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-50,,true,,4986,578,61,100,null,7602,0,7459
1742381687860,149,02_03_Click on Product id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-14,text,true,,4120,663,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FL-DLH-02,149,0,0
1742381682841,149,02_03_Click on Product id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-14,,true,,4120,663,30,100,null,149,5019,0
1742381688011,143,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-10,text,true,,3445,927,61,100,https://petstore.octoperf.com/actions/Catalog.action,143,0,0
1742381687939,143,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-10,,true,,3445,927,61,100,null,143,72,0
1742381688015,144,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-50,text,true,,4081,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1742381688005,144,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-50,,true,,4081,923,61,100,null,144,10,0
1742381688049,144,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-12,text,true,,3442,924,61,100,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1742381687958,144,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-12,,true,,3442,924,61,100,null,144,92,0
1742381663254,21056,03_02_Click on signin,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-3,,false,,2769,0,8,100,null,0,4022,21056
1742381667276,21056,03_02_Click on signin,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-3,text,false,,2769,0,8,100,https://petstore.octoperf.com/actions/Account.action?signonForm=,0,0,21056
1742381667300,21048,02_Search,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-8,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21048
1742381667260,21048,02_Search,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-8,,false,,2769,0,61,100,null,0,40,21048
1742381683143,148,03_06_Click on Add to Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-1,,true,,4861,664,8,100,null,0,5082,0
1742381688225,148,03_06_Click on Add to Cart,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-1,text,true,,4861,664,8,100,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-4,148,0,0
1742381667425,21049,01_OpenURL,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-58,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21049
1742381667425,21049,01_OpenURL,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-58,,false,,2769,0,61,100,null,0,1,21049
1742381684897,3601,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-28,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,3601,0,3458
1742381684897,3601,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-28,,true,,4986,578,61,100,null,3601,0,3458
1742381667451,21055,02_Search,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-11,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21055
1742381667372,21055,02_Search,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-11,,false,,2769,0,61,100,null,0,79,21055
1742381688553,145,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-28,text,true,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381688498,145,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-28,,true,,3441,923,61,100,null,145,55,0
1742381683510,150,03_06_Click on Add to Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,,true,,4864,664,8,100,null,0,5070,0
1742381688580,150,03_06_Click on Add to Cart,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,text,true,,4864,664,8,100,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-2,150,0,0
1742381688155,577,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-10,text,true,,4990,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,577,0,433
1742381688154,577,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-10,,true,,4990,578,61,100,null,577,1,433
1742381685291,3602,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,3602,0,3459
1742381685291,3602,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,,true,,4986,578,61,100,null,3602,0,3459
1742381685323,3598,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,,true,,4973,578,30,100,null,0,0,3456
1742381685323,3598,02_01_Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,text,true,,4973,578,30,100,https://petstore.octoperf.com/actions/Catalog.action,3598,0,3456
1742381688786,145,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-10,text,true,,3445,927,61,100,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381688732,145,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-10,,true,,3445,927,61,100,null,145,54,0
1742381667931,21051,01_OpenURL,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-40,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21051
1742381667931,21051,01_OpenURL,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-40,,false,,2769,0,61,100,null,0,1,21051
1742381667935,21047,02_01_Open Url,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-15,,false,,2769,0,30,100,null,0,1,21047
1742381667935,21047,02_01_Open Url,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-15,text,false,,2769,0,30,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21047
1742381688991,0,02_02_Click on Category,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 81: https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=NOT FOUND,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-24,text,false,,1240,0,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=NOT FOUND,0,0,0
1742381683963,0,02_02_Click on Category,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-24,,false,,1240,0,30,100,null,0,5028,0
1742381689053,0,02_04_Click on item id,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=NOT FOUND,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-17,text,false,,1232,0,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=NOT FOUND,0,0,0
1742381684026,0,02_04_Click on item id,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-17,,false,,1232,0,30,100,null,0,5027,0
1742381689064,0,02_03_Click on Product id,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 79: https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=NOT FOUND,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-16,text,false,,1238,0,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=NOT FOUND,0,0,0
1742381683983,0,02_03_Click on Product id,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-16,,false,,1238,0,30,100,null,0,5081,0
1742381688929,144,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,text,true,,3442,924,61,100,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1742381688893,144,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,,true,,3442,924,61,100,null,144,36,0
1742381668023,21054,01_OpenURL,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-51,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21054
1742381668022,21054,01_OpenURL,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-51,,false,,2769,0,61,100,null,0,1,21054
1742381689015,146,02_02_Click on Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-21,text,true,,3666,631,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,146,0,0
1742381683928,146,02_02_Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-21,,true,,3666,631,30,100,null,146,5087,0
1742381689082,148,02_04_Click on item id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,text,true,,3808,656,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-12,148,0,0
1742381684077,148,02_04_Click on item id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,,true,,3808,656,30,100,null,148,5005,0
1742381668339,21056,01_OpenURL,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21056
1742381668339,21056,01_OpenURL,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,,false,,2769,0,61,100,null,0,0,21056
1742381668452,21052,01_OpenURL,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-26,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21052
1742381668452,21052,01_OpenURL,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-26,,false,,2769,0,61,100,null,0,1,21052
1742381673953,15607,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-57,text,true,,4987,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,15607,0,15461
1742381673953,15607,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-57,,true,,4987,578,61,100,null,15607,0,15461
